id_usuario,id_incidente,descricao,duracao,data_e_hora,status
4258,12891,SQL Injection,2994,2024-01-26 00:31:56,solucionado
4258,12892,Account Takeover,2525,2024-04-28 03:09:25,não solucionado
4258,12893,Malware Detection,2482,2024-06-09 09:34:40,solucionado
4259,12894,Data Breach,2852,2024-02-15 02:56:55,não solucionado
4259,12895,DDoS Attack,2444,2023-07-17 14:56:20,solucionado
4259,12896,SQL Injection,2040,2025-04-10 11:31:58,solucionado
4260,12897,SQL Injection,446,2024-02-06 21:17:04,não solucionado
4261,12898,Malware Detection,399,2024-06-09 05:56:12,solucionado
4261,12899,Ransomware,1064,2024-02-22 15:31:11,solucionado
4261,12900,Malware Detection,1553,2025-04-28 15:10:40,solucionado
4261,12901,DDoS Attack,1210,2023-12-07 19:49:41,não solucionado
4261,12902,Zero-Day Exploit,1870,2023-09-06 04:12:54,não solucionado
4262,12903,Account Takeover,2024,2025-03-29 19:31:18,não solucionado
4262,12904,SQL Injection,1448,2023-07-01 02:09:44,não solucionado
4262,12905,Malware Detection,744,2023-09-18 06:33:59,não solucionado
4263,12906,Data Breach,1068,2025-02-16 01:26:28,não solucionado
4263,12907,Ransomware,1693,2024-02-03 00:22:54,não solucionado
4263,12908,DDoS Attack,3366,2024-02-19 00:00:44,não solucionado
4263,12909,Data Breach,906,2023-09-06 09:09:30,solucionado
4263,12910,Account Takeover,2731,2025-01-16 06:20:16,não solucionado
4264,12911,Account Takeover,1995,2023-10-09 14:23:00,não solucionado
4265,12912,Malware Detection,688,2024-07-09 21:36:21,solucionado
4265,12913,Account Takeover,2313,2024-09-10 02:15:43,solucionado
4265,12914,Data Breach,943,2023-05-11 12:07:27,solucionado
4265,12915,Account Takeover,1058,2024-07-15 06:58:27,solucionado
4266,12916,DDoS Attack,1523,2023-08-13 00:55:07,solucionado
4266,12917,DDoS Attack,3473,2025-01-20 07:04:27,não solucionado
4266,12918,Malware Detection,3308,2024-03-06 03:26:42,não solucionado
4266,12919,Account Takeover,2633,2024-08-17 18:00:01,solucionado
4266,12920,Data Breach,1940,2023-06-09 12:07:43,não solucionado
4267,12921,SQL Injection,1834,2024-12-26 06:32:34,não solucionado
4267,12922,Account Takeover,3384,2024-01-26 11:47:07,solucionado
4267,12923,Account Takeover,3190,2023-06-09 19:36:24,solucionado
4267,12924,Zero-Day Exploit,2148,2024-11-18 00:47:24,não solucionado
4267,12925,SQL Injection,3416,2024-04-30 09:43:15,não solucionado
4268,12926,Malware Detection,398,2023-09-23 23:07:11,solucionado
4268,12927,SQL Injection,2528,2023-09-04 07:46:37,não solucionado
4268,12928,Account Takeover,1029,2023-10-07 20:25:01,solucionado
4268,12929,Malware Detection,2717,2025-04-13 22:24:39,não solucionado
4268,12930,DDoS Attack,1614,2023-07-06 11:43:32,solucionado
4269,12931,Malware Detection,1405,2023-12-20 18:51:00,solucionado
4270,12932,Malware Detection,2388,2023-10-14 19:16:14,não solucionado
4271,12933,Malware Detection,1276,2025-01-06 07:01:07,solucionado
4271,12934,DDoS Attack,582,2024-12-06 01:41:59,solucionado
4271,12935,Zero-Day Exploit,1271,2024-10-24 09:21:14,solucionado
4271,12936,Phishing,1216,2024-10-03 14:48:09,solucionado
4272,12937,Data Breach,2662,2024-04-07 00:16:36,solucionado
4272,12938,Zero-Day Exploit,123,2024-05-14 07:21:37,solucionado
4272,12939,Malware Detection,203,2023-07-03 00:01:58,solucionado
4272,12940,Data Breach,1416,2023-05-07 22:10:08,solucionado
4272,12941,Zero-Day Exploit,2800,2025-01-09 06:49:49,solucionado
4273,12942,Phishing,1276,2023-07-03 03:49:39,não solucionado
4274,12943,Zero-Day Exploit,732,2024-02-18 21:47:32,solucionado
4274,12944,SQL Injection,3174,2024-10-04 18:57:20,não solucionado
4274,12945,Data Breach,411,2023-06-25 07:49:58,solucionado
4275,12946,Ransomware,3382,2024-07-07 21:11:12,solucionado
4275,12947,Zero-Day Exploit,2453,2023-11-17 08:34:01,solucionado
4275,12948,Phishing,873,2024-11-23 11:19:45,solucionado
4275,12949,Ransomware,1142,2024-12-07 06:43:21,solucionado
4275,12950,Phishing,3401,2023-05-05 09:00:23,não solucionado
4276,12951,Account Takeover,3311,2024-08-29 23:00:28,não solucionado
4276,12952,Zero-Day Exploit,1632,2024-05-15 21:41:35,solucionado
4276,12953,Malware Detection,2203,2023-09-03 06:00:04,não solucionado
4277,12954,Ransomware,2467,2023-06-11 17:55:16,solucionado
4278,12955,Data Breach,1369,2023-07-21 06:06:51,solucionado
4278,12956,DDoS Attack,1603,2023-09-14 11:50:50,não solucionado
4279,12957,Zero-Day Exploit,237,2024-01-07 16:31:27,não solucionado
4279,12958,Ransomware,1923,2024-07-04 14:24:29,não solucionado
4280,12959,Ransomware,1239,2023-06-07 05:27:38,solucionado
4280,12960,Zero-Day Exploit,184,2024-02-20 20:43:04,solucionado
4280,12961,Phishing,2330,2024-12-01 12:51:22,não solucionado
4280,12962,SQL Injection,1045,2024-03-24 13:01:00,solucionado
4281,12963,Phishing,502,2024-08-13 17:03:49,não solucionado
4281,12964,SQL Injection,3302,2025-01-25 01:18:59,solucionado
4281,12965,SQL Injection,2061,2025-04-06 20:37:17,não solucionado
4281,12966,Ransomware,2269,2024-06-17 21:54:45,não solucionado
4282,12967,Zero-Day Exploit,3139,2025-04-26 13:50:12,não solucionado
4282,12968,Ransomware,3273,2025-02-05 19:27:15,solucionado
4282,12969,Data Breach,2512,2024-12-31 16:16:57,solucionado
4283,12970,SQL Injection,2997,2024-05-06 08:24:19,solucionado
4283,12971,Phishing,1016,2025-03-28 20:42:59,solucionado
4284,12972,Phishing,2763,2024-04-25 20:47:56,não solucionado
4284,12973,Data Breach,1852,2024-05-03 20:57:40,não solucionado
4284,12974,Malware Detection,1915,2024-07-13 10:49:55,não solucionado
4284,12975,Malware Detection,2253,2024-05-06 00:39:25,não solucionado
4285,12976,Ransomware,1239,2023-07-29 01:48:08,solucionado
4285,12977,Ransomware,1548,2025-02-13 22:25:06,solucionado
4285,12978,Ransomware,1779,2024-04-30 21:45:42,solucionado
4285,12979,SQL Injection,906,2024-01-26 08:56:04,solucionado
4286,12980,DDoS Attack,3262,2024-02-10 09:14:30,não solucionado
4286,12981,DDoS Attack,721,2023-11-03 11:36:24,não solucionado
4287,12982,Account Takeover,2633,2024-06-14 22:45:45,solucionado
4288,12983,Data Breach,3032,2023-12-31 10:19:54,solucionado
4288,12984,Zero-Day Exploit,2580,2023-05-18 05:06:10,solucionado
4288,12985,Zero-Day Exploit,2902,2024-12-15 23:19:03,solucionado
4288,12986,Ransomware,2446,2025-04-19 09:22:21,solucionado
4288,12987,Phishing,331,2024-08-07 02:03:25,solucionado
4289,12988,DDoS Attack,99,2025-04-06 23:04:21,não solucionado
4289,12989,Malware Detection,960,2025-03-16 06:11:16,solucionado
4289,12990,Data Breach,1819,2024-11-24 07:34:01,não solucionado
4289,12991,Phishing,3049,2024-06-28 03:52:02,solucionado
4289,12992,Account Takeover,1316,2023-07-02 08:23:59,solucionado
4290,12993,Data Breach,2474,2025-01-19 08:43:05,solucionado
4291,12994,SQL Injection,3067,2024-09-02 20:41:29,solucionado
4291,12995,Account Takeover,2553,2023-09-15 05:49:00,não solucionado
4291,12996,Data Breach,2237,2023-11-22 12:09:05,solucionado
4291,12997,DDoS Attack,3167,2023-11-15 18:15:34,não solucionado
4291,12998,SQL Injection,2298,2023-07-18 14:30:29,não solucionado
4292,12999,Data Breach,2303,2024-03-08 04:54:42,não solucionado
4292,13000,Data Breach,3403,2024-10-14 12:31:41,não solucionado
4293,13001,Malware Detection,2482,2023-11-02 03:52:53,não solucionado
4293,13002,Account Takeover,1495,2025-01-23 13:14:54,solucionado
4293,13003,SQL Injection,358,2024-07-11 01:05:00,solucionado
4293,13004,Ransomware,2196,2023-09-19 07:51:53,não solucionado
4294,13005,Account Takeover,2710,2023-07-12 01:20:12,não solucionado
4294,13006,DDoS Attack,3272,2024-02-22 13:06:17,solucionado
4294,13007,DDoS Attack,673,2023-06-20 13:11:59,não solucionado
4294,13008,Data Breach,261,2023-11-18 01:35:41,não solucionado
4294,13009,Zero-Day Exploit,3045,2023-09-10 05:57:44,não solucionado
4295,13010,Zero-Day Exploit,649,2025-04-07 19:40:41,solucionado
4296,13011,Account Takeover,1096,2024-01-12 10:03:17,solucionado
4297,13012,DDoS Attack,1093,2025-04-19 20:26:33,não solucionado
4297,13013,Account Takeover,378,2023-10-07 00:12:22,solucionado
4297,13014,Zero-Day Exploit,2053,2023-12-21 07:27:30,não solucionado
4298,13015,DDoS Attack,2077,2024-05-28 14:34:17,solucionado
4298,13016,Data Breach,335,2024-02-23 23:25:16,não solucionado
4298,13017,Phishing,2470,2023-08-17 01:51:52,não solucionado
4298,13018,Malware Detection,1533,2024-12-26 19:57:43,solucionado
4298,13019,Zero-Day Exploit,281,2023-06-18 05:06:56,solucionado
4299,13020,Account Takeover,372,2023-09-25 21:51:08,solucionado
4299,13021,Phishing,2743,2023-04-30 17:27:42,solucionado
4300,13022,SQL Injection,833,2023-07-02 13:58:55,solucionado
4300,13023,Malware Detection,230,2023-07-24 08:45:02,solucionado
4300,13024,SQL Injection,3124,2025-03-30 20:10:47,não solucionado
4300,13025,DDoS Attack,1736,2023-10-04 03:55:30,solucionado
4300,13026,Account Takeover,1154,2024-03-08 13:47:43,solucionado
4301,13027,Zero-Day Exploit,1752,2024-06-16 22:17:38,solucionado
4302,13028,Account Takeover,697,2023-11-08 22:53:24,solucionado
4303,13029,DDoS Attack,1410,2025-02-16 02:01:39,solucionado
4303,13030,DDoS Attack,867,2025-04-14 02:18:23,não solucionado
4303,13031,Phishing,1585,2024-07-06 06:51:20,solucionado
4303,13032,Ransomware,397,2023-06-30 17:17:33,solucionado
4303,13033,Malware Detection,1961,2025-03-15 07:56:07,não solucionado
4304,13034,Phishing,173,2024-07-31 20:38:49,solucionado
4304,13035,Account Takeover,2494,2024-04-23 09:03:42,solucionado
4305,13036,Account Takeover,2635,2025-03-16 18:19:29,solucionado
4305,13037,Ransomware,2696,2025-04-27 11:23:10,solucionado
4305,13038,Malware Detection,1945,2025-03-16 01:35:08,não solucionado
4305,13039,Phishing,1062,2024-02-02 07:05:29,solucionado
4305,13040,DDoS Attack,3307,2025-02-11 14:42:49,não solucionado
4306,13041,Zero-Day Exploit,1358,2025-03-29 06:07:54,solucionado
4306,13042,DDoS Attack,1584,2023-06-18 05:39:04,solucionado
4306,13043,Data Breach,660,2024-11-18 18:26:36,solucionado
4306,13044,DDoS Attack,3571,2024-08-20 17:49:36,não solucionado
4306,13045,Account Takeover,1211,2023-08-24 15:17:25,solucionado
4307,13046,Malware Detection,245,2025-01-01 11:20:08,solucionado
4307,13047,Data Breach,1968,2024-09-29 16:42:31,não solucionado
4308,13048,DDoS Attack,813,2024-02-20 01:36:52,solucionado
4308,13049,Ransomware,3296,2023-11-12 14:50:45,não solucionado
4308,13050,Phishing,1789,2023-07-07 04:41:11,solucionado
4309,13051,SQL Injection,3494,2023-05-13 04:57:50,não solucionado
4309,13052,Phishing,1081,2024-04-01 17:07:16,solucionado
4310,13053,Data Breach,3313,2023-11-02 03:18:17,solucionado
4310,13054,Account Takeover,2396,2024-06-09 17:54:54,solucionado
4310,13055,Malware Detection,2930,2024-04-07 04:04:56,não solucionado
4311,13056,Data Breach,945,2024-05-14 16:58:07,solucionado
4311,13057,Phishing,1116,2023-06-06 20:11:59,solucionado
4312,13058,Malware Detection,1476,2024-04-17 06:22:01,solucionado
4312,13059,Ransomware,968,2025-01-31 15:28:40,solucionado
4312,13060,Ransomware,14,2024-03-29 09:33:28,solucionado
4312,13061,SQL Injection,514,2024-04-06 21:33:32,não solucionado
4312,13062,DDoS Attack,1478,2024-02-12 02:50:07,solucionado
4313,13063,Data Breach,276,2024-09-10 08:45:16,não solucionado
4313,13064,DDoS Attack,3336,2025-02-12 21:30:46,solucionado
4314,13065,Phishing,2616,2025-01-10 01:02:06,solucionado
4314,13066,Phishing,1533,2025-04-03 01:00:55,solucionado
4315,13067,Data Breach,3517,2024-02-25 13:14:34,não solucionado
4316,13068,Malware Detection,1045,2023-12-23 18:23:54,não solucionado
4316,13069,SQL Injection,465,2024-04-02 19:29:43,não solucionado
4316,13070,DDoS Attack,183,2024-09-28 19:37:06,não solucionado
4316,13071,Malware Detection,2991,2023-11-06 00:27:26,não solucionado
4316,13072,Account Takeover,167,2024-06-07 04:04:41,solucionado
4317,13073,Malware Detection,3015,2024-04-27 10:58:39,não solucionado
4318,13074,DDoS Attack,391,2023-06-26 22:31:47,solucionado
4318,13075,Ransomware,1473,2023-11-10 16:53:14,solucionado
4319,13076,Data Breach,417,2024-10-11 16:33:24,solucionado
4319,13077,Zero-Day Exploit,1341,2024-06-27 04:08:24,solucionado
4319,13078,DDoS Attack,3348,2023-07-05 07:56:04,solucionado
4320,13079,Phishing,552,2024-11-03 09:24:57,não solucionado
4321,13080,Malware Detection,2184,2024-06-19 21:15:58,não solucionado
4321,13081,Data Breach,1408,2024-11-24 22:21:00,solucionado
4321,13082,Phishing,2618,2023-07-13 18:32:38,não solucionado
4321,13083,Phishing,758,2025-01-22 15:00:09,solucionado
4321,13084,DDoS Attack,2297,2024-07-09 08:59:31,não solucionado
4322,13085,Account Takeover,3563,2023-05-29 09:50:14,solucionado
4322,13086,DDoS Attack,938,2024-05-09 06:34:15,solucionado
4322,13087,Ransomware,333,2023-05-01 07:47:15,solucionado
4322,13088,Phishing,2899,2025-04-05 22:20:21,não solucionado
4322,13089,DDoS Attack,3296,2024-05-07 02:44:57,não solucionado
4323,13090,DDoS Attack,3571,2023-07-19 15:34:05,não solucionado
4323,13091,Account Takeover,298,2024-02-26 23:21:16,solucionado
4323,13092,SQL Injection,2958,2024-09-16 04:39:35,não solucionado
4323,13093,Data Breach,2906,2024-08-03 20:54:02,não solucionado
4323,13094,Account Takeover,3586,2023-11-18 04:54:48,não solucionado
4324,13095,DDoS Attack,24,2024-09-30 15:31:14,não solucionado
4324,13096,Ransomware,1511,2024-05-06 05:05:15,não solucionado
4324,13097,Malware Detection,3424,2025-01-29 12:47:38,não solucionado
4324,13098,Ransomware,3035,2024-09-03 22:01:20,não solucionado
4324,13099,Zero-Day Exploit,23,2023-06-08 03:16:46,solucionado
4325,13100,Malware Detection,1482,2024-12-18 15:38:03,solucionado
4325,13101,DDoS Attack,2829,2024-08-05 07:39:34,não solucionado
4325,13102,SQL Injection,2116,2023-11-05 09:05:18,solucionado
4325,13103,Zero-Day Exploit,1199,2023-07-26 06:52:10,solucionado
4325,13104,Account Takeover,904,2023-10-06 06:30:44,solucionado
4326,13105,Phishing,208,2024-09-16 17:00:07,solucionado
4326,13106,Malware Detection,3240,2024-06-17 06:11:43,solucionado
4327,13107,SQL Injection,690,2025-03-11 20:38:19,solucionado
4327,13108,Malware Detection,3490,2024-09-28 17:15:04,não solucionado
4327,13109,SQL Injection,881,2023-08-18 04:40:45,solucionado
4327,13110,Account Takeover,2073,2024-10-12 09:28:34,não solucionado
4327,13111,Account Takeover,3029,2025-01-22 04:07:33,não solucionado
4328,13112,Zero-Day Exploit,1379,2024-07-22 21:59:57,solucionado
4328,13113,Ransomware,87,2023-05-11 12:22:59,solucionado
4328,13114,DDoS Attack,939,2023-08-14 20:21:49,solucionado
4329,13115,Ransomware,2803,2025-04-23 19:04:15,solucionado
4329,13116,Phishing,2010,2025-03-12 20:44:16,não solucionado
4329,13117,Data Breach,3241,2023-10-24 10:19:21,solucionado
4329,13118,DDoS Attack,1985,2023-09-13 04:40:58,não solucionado
4329,13119,Malware Detection,1260,2023-07-16 09:37:03,solucionado
4330,13120,SQL Injection,880,2023-09-20 01:56:43,não solucionado
4330,13121,Zero-Day Exploit,726,2025-04-09 01:26:48,não solucionado
4330,13122,Phishing,858,2024-09-09 01:21:24,solucionado
4330,13123,DDoS Attack,817,2024-03-30 17:10:41,não solucionado
4330,13124,Data Breach,3131,2024-05-20 16:10:46,não solucionado
4331,13125,Phishing,656,2023-09-30 05:19:39,não solucionado
4331,13126,SQL Injection,1445,2024-02-13 03:31:39,não solucionado
4331,13127,Ransomware,2252,2023-07-05 19:19:10,solucionado
4332,13128,Data Breach,2954,2025-01-05 20:30:08,solucionado
4332,13129,Data Breach,495,2024-06-20 07:58:56,solucionado
4333,13130,Phishing,3350,2023-12-07 14:46:22,não solucionado
4333,13131,Ransomware,3057,2023-07-14 23:39:00,não solucionado
4333,13132,Malware Detection,1037,2024-01-14 00:44:34,solucionado
4333,13133,Data Breach,2701,2025-04-26 17:03:01,não solucionado
4333,13134,DDoS Attack,1941,2024-02-23 04:51:40,não solucionado
4334,13135,Malware Detection,2958,2024-10-03 22:34:31,não solucionado
4334,13136,Data Breach,3387,2024-02-12 21:44:10,não solucionado
4334,13137,DDoS Attack,1214,2024-10-09 17:44:24,solucionado
4334,13138,Phishing,1665,2024-10-10 08:44:22,não solucionado
4334,13139,DDoS Attack,294,2025-03-07 01:35:10,solucionado
4335,13140,Zero-Day Exploit,775,2024-10-20 09:08:37,não solucionado
4335,13141,Data Breach,1934,2024-04-21 08:54:25,não solucionado
4335,13142,Phishing,692,2025-01-11 21:05:51,solucionado
4336,13143,Ransomware,1898,2024-12-05 17:11:15,não solucionado
4337,13144,DDoS Attack,590,2023-11-16 05:08:35,solucionado
4337,13145,Data Breach,2536,2024-01-09 21:27:14,não solucionado
4337,13146,SQL Injection,1697,2023-05-13 19:16:41,não solucionado
4338,13147,Account Takeover,1299,2023-09-16 14:37:43,solucionado
4338,13148,Zero-Day Exploit,1128,2024-11-09 20:15:35,solucionado
4338,13149,Ransomware,1686,2024-01-21 14:42:21,solucionado
4338,13150,Ransomware,3509,2025-03-20 17:20:32,solucionado
4339,13151,Zero-Day Exploit,3407,2023-12-13 06:19:01,não solucionado
4339,13152,Data Breach,1702,2023-08-19 12:29:41,solucionado
4340,13153,Data Breach,218,2025-04-19 09:54:31,solucionado
4340,13154,Zero-Day Exploit,246,2024-06-01 06:37:54,solucionado
4340,13155,Phishing,2490,2024-10-19 14:42:33,solucionado
4340,13156,Ransomware,2173,2023-06-05 15:31:03,solucionado
4341,13157,Phishing,726,2023-11-17 12:23:33,solucionado
4342,13158,Zero-Day Exploit,934,2024-12-23 13:09:51,solucionado
4342,13159,Ransomware,589,2024-02-22 05:16:06,solucionado
4342,13160,Malware Detection,1639,2023-07-11 04:55:26,solucionado
4342,13161,Phishing,2132,2025-02-05 20:10:17,não solucionado
4343,13162,Phishing,2530,2024-04-30 03:20:39,não solucionado
4343,13163,Data Breach,3133,2023-09-25 18:00:14,não solucionado
4343,13164,Data Breach,1092,2023-11-20 14:20:51,solucionado
4344,13165,DDoS Attack,3279,2023-07-18 20:08:20,solucionado
4344,13166,Malware Detection,3039,2024-06-10 21:47:32,não solucionado
4344,13167,Ransomware,1193,2024-07-09 15:42:13,solucionado
4344,13168,DDoS Attack,2888,2024-12-16 00:45:55,não solucionado
4345,13169,Zero-Day Exploit,252,2023-05-11 14:25:10,não solucionado
4345,13170,Malware Detection,855,2023-05-06 06:05:36,não solucionado
4345,13171,SQL Injection,268,2024-09-11 12:45:08,solucionado
4345,13172,Malware Detection,1690,2023-12-13 14:55:15,solucionado
4346,13173,Zero-Day Exploit,2660,2024-04-22 01:33:05,não solucionado
4347,13174,Account Takeover,1400,2023-05-18 03:09:18,solucionado
4348,13175,Zero-Day Exploit,1634,2024-01-13 21:12:19,solucionado
4348,13176,DDoS Attack,3245,2023-10-26 03:46:12,não solucionado
4349,13177,Data Breach,2620,2024-01-12 15:41:02,não solucionado
4349,13178,Malware Detection,1942,2024-04-15 15:26:41,não solucionado
4350,13179,Malware Detection,3039,2023-05-03 02:05:49,não solucionado
4350,13180,SQL Injection,582,2023-10-06 19:06:46,não solucionado
4350,13181,SQL Injection,2633,2024-04-20 03:59:55,não solucionado
4350,13182,Zero-Day Exploit,1794,2024-04-24 11:45:11,não solucionado
4350,13183,Data Breach,1345,2024-05-06 12:13:49,solucionado
4351,13184,Ransomware,3300,2023-08-29 18:39:25,não solucionado
4351,13185,Phishing,151,2023-06-10 09:24:21,solucionado
4351,13186,Account Takeover,1837,2023-10-26 19:12:32,não solucionado
4351,13187,Account Takeover,1871,2024-09-17 02:22:12,solucionado
4351,13188,DDoS Attack,2398,2024-01-28 22:56:19,não solucionado
4352,13189,Zero-Day Exploit,2349,2024-09-30 09:10:51,solucionado
4352,13190,DDoS Attack,2333,2024-04-09 18:42:11,solucionado
4352,13191,SQL Injection,2211,2023-09-08 15:56:29,não solucionado
